8700000000,0.40364233,4.5048327
8700046674.4457,0.40306139,4.5173936
8700093348.8915,0.40313458,4.5083714
8700140023.3372,0.40339056,4.4759321
8700186697.783,0.40362242,4.3945627
8700233372.2287,0.40387142,4.4250193
8700280046.6744,0.4041903,4.354403
8700326721.1202,0.40428808,4.416297
8700373395.5659,0.40447697,4.3751326
8700420070.0117,0.40471816,4.4013686
8700466744.4574,0.40492314,4.2878337
8700513418.9032,0.40512529,4.2942567
8700560093.3489,0.40556684,4.2769856
8700606767.7946,0.40569326,4.3114748
8700653442.2404,0.40589225,4.2748008
8700700116.6861,0.40611014,4.3289838
8700746791.1319,0.40638912,4.2369399
8700793465.5776,0.40678182,4.2664876
8700840140.0233,0.40682396,4.2951508
8700886814.4691,0.4072859,4.23104
8700933488.9148,0.40743166,4.1329966
8700980163.3606,0.40779951,4.0943055
8701026837.8063,0.40786383,4.0890784
8701073512.252,0.40801579,4.049161
8701120186.6978,0.40821096,4.0915017
8701166861.1435,0.40851429,4.0132384
8701213535.5893,0.4087939,4.0580721
8701260210.035,0.40885252,4.100955
8701306884.4807,0.40914661,4.0139065
8701353558.9265,0.40944424,3.9810574
8701400233.3722,0.40979415,3.9492009
8701446907.818,0.41008589,3.9607089
8701493582.2637,0.41017112,3.858207
8701540256.7095,0.41032618,3.8640392
8701586931.1552,0.41080847,3.8665688
8701633605.6009,0.4108144,3.8586428
8701680280.0467,0.41095114,3.8333664
8701726954.4924,0.41129252,3.8652523
8701773628.9382,0.41158149,3.7955606
8701820303.3839,0.41165894,3.7667432
8701866977.8296,0.41192678,3.7540252
8701913652.2754,0.41226691,3.7490559
8701960326.7211,0.41260916,3.7759924
8702007001.1669,0.41279131,3.7300885
8702053675.6126,0.41291493,3.6262529
8702100350.0583,0.41314343,3.6279285
8702147024.5041,0.41366866,3.6613507
8702193698.9498,0.41372317,3.5631914
8702240373.3956,0.41380778,3.6428559
8702287047.8413,0.41405091,3.5250852
8702333722.287,0.41416463,3.4563189
8702380396.7328,0.41435692,3.5312786
8702427071.1785,0.41453651,3.4293263
8702473745.6243,0.41470653,3.4922147
8702520420.07,0.41515157,3.3988504
8702567094.5158,0.41527891,3.3760021
8702613768.9615,0.41557068,3.2943997
8702660443.4072,0.41591141,3.2938933
8702707117.853,0.41580817,3.2636938
8702753792.2987,0.4159756,3.262651
8702800466.7445,0.41647929,3.2141888
8702847141.1902,0.41672465,3.1443434
8702893815.6359,0.41692799,3.0452042
8702940490.0817,0.41716385,3.0261402
8702987164.5274,0.41722491,3.0214422
8703033838.9732,0.41742823,3.0891175
8703080513.4189,0.41767654,2.8585498
8703127187.8646,0.41783813,2.852119
8703173862.3104,0.41819268,2.9013317
8703220536.7561,0.41830522,2.7877293
8703267211.2019,0.41836762,2.7252018
8703313885.6476,0.41869494,2.7516825
8703360560.0933,0.41867411,2.5885174
8703407234.5391,0.41898561,2.6808367
8703453908.9848,0.41907653,2.6916106
8703500583.4306,0.41941047,2.5322473
8703547257.8763,0.41955429,2.3895535
8703593932.3221,0.41980267,2.4702597
8703640606.7678,0.41991529,2.4018819
8703687281.2135,0.42003667,2.3594232
8703733955.6593,0.42032352,2.3252618
8703780630.105,0.42048615,2.1614673
8703827304.5508,0.42068824,2.0868199
8703873978.9965,0.42079473,2.0585988
8703920653.4422,0.42094073,2.0777612
8703967327.888,0.42118129,1.9943527
8704014002.3337,0.42149985,1.9462031
8704060676.7795,0.42161021,1.8709826
8704107351.2252,0.42188698,1.7916393
8704154025.6709,0.42191601,1.7316695
8704200700.1167,0.42220804,1.6917226
8704247374.5624,0.42238635,1.6789484
8704294049.0082,0.42236862,1.4985079
8704340723.4539,0.42263997,1.4504268
8704387397.8997,0.42283514,1.2865757
8704434072.3454,0.4230887,1.266921
8704480746.7911,0.42321059,1.2048771
8704527421.2369,0.42337942,1.130394
8704574095.6826,0.42333704,0.99002653
8704620770.1284,0.42364261,0.90504396
8704667444.5741,0.42382503,0.91602147
8704714119.0198,0.42398679,0.77952623
8704760793.4656,0.42418402,0.67859197
8704807467.9113,0.42445862,0.60711187
8704854142.3571,0.42449653,0.56757516
8704900816.8028,0.42457268,0.47258443
8704947491.2485,0.42470744,0.42121184
8704994165.6943,0.42488816,0.22410005
8705040840.14,0.42489237,0.19077529
8705087514.5858,0.42493355,0.11675667
8705134189.0315,0.42501208,0.021953287
8705180863.4772,0.42522404,-0.14205673
8705227537.923,0.42520556,-0.25173545
8705274212.3687,0.42550248,-0.35158956
8705320886.8145,0.42552343,-0.50422645
8705367561.2602,0.42549348,-0.58841234
8705414235.706,0.42568564,-0.66131473
8705460910.1517,0.42594367,-0.77812314
8705507584.5974,0.42606711,-0.92995256
8705554259.0432,0.42602858,-1.1182146
8705600933.4889,0.42620999,-1.2279584
8705647607.9347,0.42630839,-1.3023074
8705694282.3804,0.42640689,-1.42642
8705740956.8261,0.42640138,-1.5491045
8705787631.2719,0.42661783,-1.7413497
8705834305.7176,0.42657036,-1.8085014
8705880980.1634,0.42649639,-1.8952247
8705927654.6091,0.42660075,-2.050966
8705974329.0548,0.42659187,-2.2350745
8706021003.5006,0.4267264,-2.3783872
8706067677.9463,0.42674392,-2.5446608
8706114352.3921,0.426662,-2.6831026
8706161026.8378,0.42693472,-2.8791125
8706207701.2835,0.426911,-3.0328686
8706254375.7293,0.42697695,-3.1748166
8706301050.175,0.42675513,-3.3641267
8706347724.6208,0.42678741,-3.545841
8706394399.0665,0.4270463,-3.7135277
8706441073.5123,0.42686829,-3.8833566
8706487747.958,0.42682052,-4.0988035
8706534422.4037,0.4267033,-4.3033991
8706581096.8495,0.42664158,-4.4479508
8706627771.2952,0.42681155,-4.6015973
8706674445.741,0.42678991,-4.8151803
8706721120.1867,0.42667463,-5.0456152
8706767794.6324,0.42644495,-5.1927738
8706814469.0782,0.42645535,-5.4223657
8706861143.5239,0.42639649,-5.5664177
8706907817.9697,0.4263297,-5.8015609
8706954492.4154,0.42613906,-6.0043731
8707001166.8611,0.42600638,-6.2134442
8707047841.3069,0.42580482,-6.4034114
8707094515.7526,0.4257943,-6.6155663
8707141190.1984,0.42579889,-6.8673878
8707187864.6441,0.42563686,-7.0226054
8707234539.0898,0.42535403,-7.2995033
8707281213.5356,0.42514345,-7.5705519
8707327887.9813,0.42499799,-7.7554688
8707374562.4271,0.42475149,-8.008975
8707421236.8728,0.42467543,-8.2770176
8707467911.3186,0.42430368,-8.5268087
8707514585.7643,0.42397681,-8.760582
8707561260.21,0.42368978,-8.9824972
8707607934.6558,0.42341179,-9.2314291
8707654609.1015,0.42310485,-9.4946337
8707701283.5473,0.42291653,-9.7989159
8707747957.993,0.42269439,-10.070926
8707794632.4387,0.42224035,-10.36351
8707841306.8845,0.42178226,-10.564954
8707887981.3302,0.42131817,-10.868812
8707934655.776,0.4210943,-11.160296
8707981330.2217,0.42053679,-11.491509
8708028004.6674,0.42012215,-11.756013
8708074679.1132,0.4196105,-12.072996
8708121353.5589,0.41907772,-12.395234
8708168028.0047,0.41873375,-12.781161
8708214702.4504,0.41806835,-13.04138
8708261376.8961,0.41745079,-13.342298
8708308051.3419,0.41688666,-13.71227
8708354725.7876,0.41639155,-14.02778
8708401400.2334,0.41582471,-14.330999
8708448074.6791,0.41509625,-14.729491
8708494749.1249,0.41445726,-15.137691
8708541423.5706,0.4138906,-15.477007
8708588098.0163,0.41317737,-15.811497
8708634772.4621,0.4125106,-16.126961
8708681446.9078,0.41171432,-16.593662
8708728121.3536,0.41100425,-17.00573
8708774795.7993,0.41012052,-17.382345
8708821470.245,0.40945089,-17.767019
8708868144.6908,0.40859255,-18.160265
8708914819.1365,0.40773484,-18.543777
8708961493.5823,0.40687159,-18.976162
8709008168.028,0.40599248,-19.430365
8709054842.4737,0.40502772,-19.880375
8709101516.9195,0.40425488,-20.330336
8709148191.3652,0.40327707,-20.800495
8709194865.811,0.40218094,-21.308519
8709241540.2567,0.40117815,-21.682507
8709288214.7024,0.40022704,-22.172255
8709334889.1482,0.39918455,-22.640244
8709381563.5939,0.39811757,-23.057474
8709428238.0397,0.39709765,-23.567509
8709474912.4854,0.39597282,-24.003698
8709521586.9312,0.39475626,-24.472734
8709568261.3769,0.3934876,-25.05682
8709614935.8226,0.39248696,-25.526438
8709661610.2684,0.3913334,-26.057451
8709708284.7141,0.39026168,-26.443954
8709754959.1599,0.389072,-26.920324
8709801633.6056,0.38772941,-27.474709
8709848308.0513,0.38656566,-27.998453
8709894982.4971,0.3854385,-28.560244
8709941656.9428,0.38391078,-29.190228
8709988331.3886,0.38260439,-29.674397
8710035005.8343,0.3814193,-30.184692
8710081680.28,0.38019407,-30.707125
8710128354.7258,0.37896314,-31.254284
8710175029.1715,0.3777265,-31.8193
8710221703.6173,0.37622523,-32.428734
8710268378.063,0.3748686,-33.007
8710315052.5088,0.37344491,-33.68195
8710361726.9545,0.37213287,-34.218082
8710408401.4002,0.37076673,-34.834503
8710455075.846,0.3692387,-35.432922
8710501750.2917,0.36764845,-36.145847
8710548424.7375,0.36618665,-36.768448
8710595099.1832,0.3645395,-37.479084
8710641773.6289,0.36312106,-38.080303
8710688448.0747,0.36132467,-38.738861
8710735122.5204,0.35968843,-39.287148
8710781796.9662,0.35820678,-39.948952
8710828471.4119,0.35620052,-40.686306
8710875145.8576,0.35466212,-41.26202
8710921820.3034,0.35273391,-41.871342
8710968494.7491,0.35090694,-42.428047
8711015169.1949,0.3489072,-43.11475
8711061843.6406,0.34670302,-43.77496
8711108518.0863,0.34434003,-44.549755
8711155192.5321,0.3418113,-45.213814
8711201866.9778,0.33914724,-45.936928
8711248541.4236,0.33645359,-46.545753
8711295215.8693,0.3337535,-47.190155
